time,Pelvis_Acc_X,Pelvis_Acc_Y,Pelvis_Acc_Z,Pelvis_Gyr_X,Pelvis_Gyr_Y,Pelvis_Gyr_Z,Thigh_L_Acc_X,Thigh_L_Acc_Y,Thigh_L_Acc_Z,Thigh_L_Gyr_X,Thigh_L_Gyr_Y,Thigh_L_Gyr_Z,Thigh_R_Acc_X,Thigh_R_Acc_Y,Thigh_R_Acc_Z,Thigh_R_Gyr_X,Thigh_R_Gyr_Y,Thigh_R_Gyr_Z,gpio_output
0.13000202178955078,-11.942277880859374,0.4165910888671875,-1.6711527587890624,1.3129770992366412,-23.19083969465649,-0.24427480916030533,-10.374075793457031,-0.29448680419921874,-0.1388636962890625,-49.49618320610687,-21.801526717557252,3.267175572519084,-10.797849487304687,-2.4947581298828125,0.55545478515625,27.908396946564885,-18.9618320610687,-2.3206106870229006,0
0.14000320434570312,-11.137826123046874,0.6009446166992187,-2.0733786376953125,1.4351145038167938,-33.87786259541985,0.8244274809160306,-9.555258825683593,-2.8371289672851563,0.26336218261718747,-34.51908396946565,-21.328244274809162,4.717557251908397,-10.347739575195313,-0.6679822631835937,-0.5099649536132812,52.93129770992366,-25.786259541984734,-11.007633587786259,0
0.15000152587890625,-9.382876306152344,-0.181959326171875,-1.9608511596679685,0.9618320610687023,-37.98473282442748,3.7099236641221376,-9.102754711914063,-2.7820623291015623,-0.11013327636718749,-19.419847328244273,-20.564885496183205,2.8091603053435112,-9.284714038085937,3.0430303100585934,-0.5434837768554687,23.282442748091604,-24.732824427480917,-15.633587786259541,0
0.1600043773651123,-8.858546142578124,0.7206546997070312,-1.0726023437499999,-1.4961832061068703,-34.0,1.7404580152671756,-9.354145886230468,-2.923320227050781,-0.6536170532226562,-6.564885496183206,-17.557251908396946,2.030534351145038,-8.635885388183594,2.829946362304687,-0.6703764648437499,20.763358778625953,-22.50381679389313,-11.312977099236642,0
0.17000150680541992,-7.716511950683593,0.8810662109374999,-1.5059528442382812,-1.5572519083969465,-24.885496183206108,1.786259541984733,-8.817844714355468,-1.7501614135742187,-0.18435352783203124,8.748091603053435,-10.366412213740459,-0.10687022900763359,-9.248801013183593,3.172317199707031,-0.8762778076171874,16.717557251908396,-18.015267175572518,-5.297709923664122,0
0.18000459671020508,-7.474697583007812,0.4644751220703125,-0.8092401611328125,-1.83206106870229,-10.50381679389313,2.198473282442748,-10.034099157714843,0.74699091796875,0.12449848632812499,10.061068702290076,-3.0839694656488548,-2.900763358778626,-8.420407238769531,4.163516687011718,-1.637633935546875,-6.793893129770993,-8.65648854961832,-4.0,0
0.1900017261505127,-8.17141026611328,-0.13407529296874998,-0.928950244140625,-2.717557251908397,3.954198473282443,-1.2061068702290076,-9.414000927734374,0.2537853759765625,-0.25139117431640623,7.419847328244275,0.7938931297709924,-0.9770992366412213,-9.708487731933593,0.34237083740234375,-0.33518823242187495,-23.587786259541986,3.0839694656488548,5.435114503816794,0
0.20000362396240234,-9.490615380859374,0.4525041137695312,-1.4221557861328125,-1.3282442748091603,6.641221374045801,-1.7404580152671756,-9.785102185058593,1.1109095703125,-0.4644751220703125,-2.4427480916030535,-1.8778625954198473,1.0687022900763359,-9.392453112792968,0.42377369384765623,-1.22583125,-2.198473282442748,1.7404580152671756,5.221374045801527,0
0.21000218391418457,-9.983820922851562,-0.4908113403320312,-1.8243816650390623,0.9007633587786259,6.5038167938931295,-0.6412213740458015,-9.916783276367187,0.5961562133789062,-0.49799394531249996,-4.5038167938931295,-1.5877862595419847,-0.5343511450381679,-8.645462194824217,1.24498486328125,-1.1516109985351561,1.3893129770992367,6.931297709923665,0.6870229007633588,0
0.22000408172607422,-10.414777221679687,0.009576806640625,-1.6831237670898436,1.099236641221374,3.0076335877862594,-1.8015267175572518,-9.354145886230468,-0.8643067993164062,-0.5147533569335937,-4.961832061068702,-2.16793893129771,0.9618320610687023,-9.3086560546875,-0.2825157958984375,-1.0702081420898437,16.442748091603054,4.595419847328245,0.6870229007633588,0
0.23000216484069824,-9.694122521972655,0.12449848632812499,-2.147598889160156,1.8625954198473282,0.8244274809160306,0.15267175572519084,-9.502586389160156,-0.8068459594726562,-0.143652099609375,1.5267175572519085,-0.030534351145038167,-1.1145038167938932,-9.208099584960937,1.3670891479492187,-0.7637503295898437,1.5877862595419847,4.656488549618321,0.030534351145038167,0
0.2400040626525879,-10.103531005859374,0.201112939453125,-1.4221557861328125,0.4580152671755725,0.5954198473282443,-0.8702290076335878,-9.823409411621093,-0.814028564453125,-0.08140285644531249,0.9770992366412213,-0.33587786259541985,-1.3282442748091603,-10.328585961914062,-0.5003881469726562,0.24660277099609373,-2.33587786259542,3.099236641221374,1.83206106870229,0
0.2500021457672119,-9.476250170898437,0.8738836059570312,-1.7645266235351562,-0.6259541984732825,0.5954198473282443,-0.22900763358778625,-9.737218151855469,-1.0390835205078124,0.5458779785156249,14.549618320610687,5.526717557251908,-2.854961832061069,-9.991003527832031,0.3280056274414062,0.2920926025390625,1.5725190839694656,0.07633587786259542,1.3282442748091603,0
0.26000308990478516,-9.72285294189453,0.4860229370117187,-1.4006079711914061,-1.3893129770992367,0.8549618320610687,1.083969465648855,-9.138667736816405,-0.34237083740234375,0.19153613281249998,12.51908396946565,5.770992366412214,-2.3053435114503817,-10.101136804199218,0.5386953735351562,-0.01915361328125,4.854961832061068,-0.030534351145038167,-1.4198473282442747,0
0.2700023651123047,-10.05564697265625,0.45968671875,-1.4604630126953124,-2.8091603053435112,-0.32061068702290074,0.8702290076335878,-10.371681591796875,1.6041151123046875,0.13407529296874998,-2.687022900763359,-0.04580152671755725,-1.4809160305343512,-9.758765966796874,0.9959878906249999,-0.023942016601562498,-0.04580152671755725,-1.0076335877862594,0.24427480916030533,0
0.28000378608703613,-9.543287817382812,0.13407529296874998,-1.7980454467773437,-2.7786259541984735,-1.450381679389313,-0.2900763358778626,-9.502586389160156,-1.01514150390625,0.0143652099609375,-1.6793893129770991,0.16793893129770993,0.22900763358778625,-9.533711010742186,1.1827356201171875,0.009576806640625,-2.6106870229007635,-1.4045801526717556,1.297709923664122,0
0.29000258445739746,-9.619902270507811,-0.01915361328125,-1.6136919189453125,-1.282442748091603,-1.3740458015267176,0.04580152671755725,-9.459490759277344,-0.7637503295898437,-0.0430956298828125,2.6412213740458017,0.8396946564885496,0.2900763358778626,-9.68454571533203,0.6512228515624999,-0.08379705810546874,0.2900763358778626,-0.21374045801526717,1.3129770992366412,0
0.3000044822692871,-9.567229833984374,-0.13646949462890623,-1.6136919189453125,-0.4580152671755725,-0.5343511450381679,-0.3053435114503817,-9.86411083984375,-0.023942016601562498,-0.08379705810546874,1.2366412213740459,-0.10687022900763359,-0.6870229007633588,-9.533711010742186,0.7422025146484375,-0.30885201416015623,0.22900763358778625,-0.3511450381679389,0.8091603053435115,0
0.31000208854675293,-9.636661682128906,0.040701428222656245,-1.5586252807617187,0.22900763358778625,-0.21374045801526717,-0.13740458015267176,-9.698910925292969,-0.296881005859375,0.062249243164062495,-0.42748091603053434,-1.0534351145038168,-0.7938931297709924,-9.545682019042967,0.8978256225585937,-0.3591302490234375,3.648854961832061,0.6717557251908397,0.4732824427480916,0
0.3200035095214844,-9.361328491210937,0.09816226806640624,-1.5801730957031248,0.8091603053435115,0.8091603053435115,0.2595419847328244,-9.610325463867188,-0.373495458984375,0.181959326171875,-0.24427480916030533,-1.3435114503816794,-0.7022900763358778,-9.648632690429688,1.2737152832031249,-0.7637503295898437,-2.198473282442748,1.5572519083969465,0.4732824427480916,0
0.3300018310546875,-9.363722692871093,0.01915361328125,-1.4628572143554686,1.1908396946564885,4.564885496183206,-0.22900763358778625,-9.81862100830078,0.07900865478515624,0.26815058593749996,-1.3129770992366412,-1.297709923664122,-0.7175572519083969,-9.481038574218749,1.3096283081054687,-0.8786720092773437,-8.183206106870228,6.931297709923665,2.732824427480916,0
0.34000229835510254,-9.627084875488281,-0.00718260498046875,-1.707065783691406,2.519083969465649,6.549618320610687,-0.8396946564885496,-9.708487731933593,-0.35194764404296874,0.15562310791015624,-2.763358778625954,-1.8015267175572518,0.21374045801526717,-9.287108239746093,1.1348515869140625,-0.09816226806640624,-14.900763358778626,10.259541984732824,5.694656488549619,0
0.3500022888183594,-9.670180505371093,-0.023942016601562498,-2.013523596191406,3.4656488549618323,6.961832061068702,-0.6259541984732825,-9.706093530273437,-0.47884033203125,0.16041151123046873,-0.7938931297709924,-1.8473282442748091,0.21374045801526717,-9.72285294189453,-0.2154781494140625,0.3064578125,-7.877862595419847,11.114503816793894,6.458015267175573,0
0.3600032329559326,-9.861716638183593,0.24899697265624998,-1.5346832641601562,3.7404580152671754,5.8320610687022905,-0.7022900763358778,-9.6917283203125,-0.5147533569335937,0.1388636962890625,0.5190839694656488,-2.122137404580153,0.4122137404580153,-10.87206973876953,-1.5418658691406248,-0.076614453125,-11.16030534351145,10.030534351145038,5.419847328244275,0
0.37000203132629395,-9.648632690429688,0.22505495605468748,-1.9823989746093749,3.7709923664122136,3.954198473282443,-0.6564885496183206,-9.651026892089844,-0.6727706665039062,0.1005564697265625,2.33587786259542,-2.33587786259542,-0.12213740458015267,-9.485826977539062,1.3287819213867187,0.6440402465820312,2.8396946564885495,4.717557251908397,1.6793893129770991,0
0.3800022602081299,-9.804255798339844,0.12449848632812499,-1.7549498168945312,3.3740458015267176,3.801526717557252,-0.5648854961832062,-9.660603698730467,-0.51714755859375,0.19871873779296872,4.198473282442748,-2.0,-0.4732824427480916,-10.244788903808594,0.5674257934570313,0.8667010009765624,0.8396946564885496,3.648854961832061,1.7709923664122138,0
0.3900017738342285,-9.947907897949218,0.34715924072265625,-1.7310078002929687,2.2900763358778624,2.198473282442748,-0.44274809160305345,-9.555258825683593,-1.2689268798828124,-0.1005564697265625,7.312977099236641,-1.5114503816793894,-0.07633587786259542,-11.195286962890624,-1.2593500732421874,1.216254443359375,6.625954198473282,1.1755725190839694,2.931297709923664,0
0.40000414848327637,-9.153032946777342,0.8116343627929687,-1.9608511596679685,1.2061068702290076,2.16793893129771,0.15267175572519084,-8.734047656249999,-2.4013842651367185,-0.0143652099609375,20.763358778625953,3.053435114503817,-0.366412213740458,-9.682151513671874,0.8930372192382812,0.1388636962890625,8.305343511450381,-0.6259541984732825,-1.7251908396946565,0
0.4100015163421631,-9.548076220703125,0.5793968017578125,-1.2378022583007813,-0.44274809160305345,6.244274809160306,0.5343511450381679,-10.390835205078124,0.28969840087890625,-0.17238251953125,24.137404580152673,7.679389312977099,-3.5114503816793894,-10.249577307128906,0.5626373901367188,0.0,4.717557251908397,-1.6793893129770991,-2.717557251908397,0
0.4200015068054199,-9.445125549316407,0.6560112548828124,-1.7190367919921874,-2.5801526717557253,6.870229007633588,-0.0916030534351145,-9.253589416503905,0.7350199096679687,-0.3447650390625,17.49618320610687,5.419847328244275,-2.8244274809160306,-10.084377392578125,0.9313444458007812,0.11731588134765625,6.259541984732825,-1.8931297709923665,-1.282442748091603,0
0.43000197410583496,-9.897629663085937,0.6105214233398437,-1.6543933471679686,-3.648854961832061,7.282442748091603,-0.0,-10.500968481445312,0.9217676391601562,0.32561142578124996,9.770992366412214,7.282442748091603,-2.717557251908397,-9.873687646484374,0.9864110839843749,-0.4572925170898437,3.5267175572519083,-2.9923664122137406,-1.3740458015267176,0
0.4400019645690918,-9.981426721191406,0.2705447875976562,-1.659181750488281,-3.7404580152671754,7.022900763358779,-0.04580152671755725,-10.800243688964843,1.6112977172851561,0.29448680419921874,1.6641221374045803,4.687022900763359,-2.519083969465649,-9.995791931152343,1.0606313354492187,-0.5243301635742187,2.5801526717557253,-2.0763358778625953,-1.0381679389312977,0
0.45000219345092773,-9.138667736816405,-0.02633621826171875,-1.9919757812499999,-3.7251908396946565,7.251908396946565,-0.13740458015267176,-10.505756884765624,1.369483349609375,0.6488286499023437,-1.1755725190839694,4.99236641221374,-2.198473282442748,-7.6087728759765625,3.469198205566406,-1.4101847778320311,-16.244274809160306,0.6412213740458015,-1.3893129770992367,0
0.4600036144256592,-10.137049829101562,-0.4740519287109375,-1.0630255371093749,-2.6717557251908395,8.625954198473282,-1.083969465648855,-10.096348400878906,0.5123591552734374,0.1484405029296875,-10.977099236641221,0.8091603053435115,0.44274809160305345,-9.969455712890625,0.16759411621093748,-0.8858546142578124,-22.076335877862597,7.511450381679389,4.198473282442748,0
0.4700019359588623,-9.677363110351562,0.05027823486328125,-2.003946789550781,-1.282442748091603,8.931297709923664,-2.2748091603053435,-9.816226806640625,-0.6177040283203125,0.46686932373046874,-3.068702290076336,2.030534351145038,-0.42748091603053434,-9.832986218261718,0.0383072265625,0.5626373901367188,-9.618320610687023,6.3816793893129775,6.5038167938931295,0
0.48000335693359375,-10.383652600097655,0.040701428222656245,-1.89620771484375,0.6412213740458015,4.564885496183206,-0.9770992366412213,-10.120290417480469,0.2442085693359375,0.2442085693359375,-11.145038167938932,-2.198473282442748,0.061068702290076333,-10.283096130371094,-0.4261678955078125,-0.3232172241210937,1.6488549618320612,0.12213740458015267,2.183206106870229,0
0.4900021553039551,-10.026916552734374,0.05027823486328125,-1.9225439331054686,-0.5343511450381679,3.3587786259541983,-0.9312977099236641,-9.9981861328125,-0.8978256225585937,0.22026655273437498,-5.068702290076335,-1.6793893129770991,-0.8091603053435115,-10.328585961914062,-0.201112939453125,0.06703764648437499,-2.564885496183206,1.2671755725190839,0.9007633587786259,0
0.5000033378601074,-9.885658654785155,0.7278373046875,-1.714248388671875,-1.5877862595419847,-0.4122137404580153,-0.5343511450381679,-9.3086560546875,-1.695094775390625,-0.11731588134765625,-2.183206106870229,-2.183206106870229,0.44274809160305345,-9.576806640625,1.189918225097656,-0.14125789794921875,4.931297709923665,0.5343511450381679,-1.2671755725190839,0
0.5100018978118896,-9.667786303710937,0.5746083984375,-1.4173673828125,-2.7022900763358777,0.3816793893129771,0.549618320610687,-9.639055883789062,-0.38786066894531246,-0.0047884033203125,1.6946564885496183,-1.0534351145038168,-1.0229007633587786,-9.892841259765625,1.0031704956054688,-0.181959326171875,-5.358778625954199,1.450381679389313,-1.2061068702290076,0
0.5200035572052002,-9.706093530273437,0.6751648681640625,-1.5562310791015623,-3.7557251908396947,0.3511450381679389,-0.0916030534351145,-9.751583361816406,-0.16759411621093748,-0.20350714111328125,0.030534351145038167,-0.916030534351145,-0.9923664122137404,-9.8449572265625,0.7517793212890624,-0.28969840087890625,-5.343511450381679,-0.732824427480916,0.015267175572519083,0
0.5300021171569824,-9.634267480468749,0.49320554199218747,-1.5275006591796874,-4.763358778625954,1.2671755725190839,-0.8091603053435115,-9.536105212402344,-0.28969840087890625,-0.1771709228515625,-0.8396946564885496,-0.6564885496183206,-0.732824427480916,-10.007762939453125,0.34715924072265625,-0.22744915771484372,-4.67175572519084,-1.3282442748091603,0.3816793893129771,0
0.5400035381317139,-9.514557397460937,0.36391865234375,-1.5394716674804687,-4.824427480916031,1.8931297709923665,-0.9007633587786259,-9.540893615722656,-0.7781155395507812,-0.45010991210937495,0.21374045801526717,-0.5038167938931297,-0.21374045801526717,-9.868899243164062,0.5961562133789062,-0.4333505004882812,-3.4198473282442747,-2.5343511450381677,-0.24427480916030533,0
0.550001859664917,-9.081206896972656,0.16041151123046873,-1.6208745239257811,-5.00763358778626,4.488549618320611,-1.7404580152671756,-8.681375219726561,-2.051830822753906,-0.5434837768554687,14.229007633587786,4.931297709923665,-0.8854961832061069,-9.56962403564453,0.411802685546875,-0.296881005859375,-2.427480916030534,-2.854961832061069,-0.3053435114503817,0
0.5600025653839111,-9.603142858886718,0.2753331909179687,-1.3934253662109375,-4.793893129770993,6.763358778625954,-0.7480916030534351,-9.782707983398437,0.15083470458984374,0.13168109130859373,14.412213740458014,6.488549618320611,-1.7099236641221374,-9.991003527832031,0.26815058593749996,-0.22266075439453123,1.6488549618320612,-2.122137404580153,-0.12213740458015267,0
0.5700027942657471,-9.504980590820312,0.076614453125,-1.6711527587890624,-4.870229007633588,7.511450381679389,-0.9770992366412213,-10.472238061523436,0.3016694091796875,0.033518823242187495,9.893129770992367,5.969465648854962,-2.7938931297709924,-9.612719665527344,0.8858546142578124,-0.7326257080078125,0.6564885496183206,-2.0610687022900764,-1.282442748091603,0
0.5800039768218994,-9.370905297851563,0.09816226806640624,-1.8124106567382812,-4.488549618320611,8.15267175572519,0.0916030534351145,-9.983820922851562,0.028730419921875,-0.26815058593749996,6.33587786259542,4.3816793893129775,-1.7709923664122138,-8.757989672851561,2.7269956909179687,-1.2521674682617188,-7.374045801526718,-0.6717557251908397,-1.9236641221374047,0
0.5900020599365234,-10.101136804199218,0.00239420166015625,-1.5179238525390624,-4.320610687022901,8.961832061068701,-0.9618320610687023,-9.655815295410155,0.2154781494140625,-0.28969840087890625,0.9007633587786259,2.7480916030534353,-0.6717557251908397,-8.865728747558594,0.45968671875,-1.1109095703125,-15.801526717557252,1.5419847328244274,1.618320610687023,0
0.6000020503997803,-9.179369165039063,-0.0430956298828125,-2.389413256835937,-3.572519083969466,8.320610687022901,-0.015267175572519083,-9.629479077148437,0.0383072265625,-0.0718260498046875,-4.366412213740458,1.2671755725190839,-0.4122137404580153,-10.733206042480468,0.814028564453125,-1.936909143066406,-13.221374045801527,10.320610687022901,3.2213740458015265,0
0.6100020408630371,-10.828974108886719,-0.105344873046875,-1.3623007446289062,-1.251908396946565,5.6183206106870225,-0.916030534351145,-9.560047229003906,-0.9816226806640624,-0.35194764404296874,-16.03053435114504,-2.030534351145038,2.6717557251908395,-10.309432348632813,0.45010991210937495,-0.39264907226562495,-14.427480916030534,7.938931297709924,3.969465648854962,0
0.6200051307678223,-9.938331091308592,0.2657563842773437,-1.7932570434570312,-0.7480916030534351,6.290076335877862,-2.33587786259542,-10.627861169433594,-0.3184288208007812,0.0718260498046875,-5.221374045801527,-0.7022900763358778,-0.22900763358778625,-10.405200415039062,-0.16759411621093748,0.4955997436523437,-8.870229007633588,6.33587786259542,4.748091603053435,0
0.6300020217895508,-10.175357055664062,0.1005564697265625,-1.8507178833007811,0.7633587786259542,2.16793893129771,-1.6946564885496183,-9.634267480468749,-1.2378022583007813,-0.08379705810546874,-4.412213740458015,-2.4580152671755724,0.8702290076335878,-10.225635290527343,-1.6112977172851561,0.37828386230468747,6.290076335877862,-1.0076335877862594,2.1526717557251906,0
0.6400041580200195,-9.739612353515625,0.39743747558593745,-2.020706201171875,-0.183206106870229,-0.7786259541984732,-0.07633587786259542,-9.74200655517578,-0.928950244140625,-0.12689268798828124,-0.8549618320610687,-2.4580152671755724,-0.15267175572519084,-9.686939916992188,0.37828386230468747,-0.4477157104492187,9.297709923664122,-3.9083969465648853,-2.122137404580153,0
0.6500022411346436,-9.689334118652344,0.2825157958984375,-1.4006079711914061,-1.251908396946565,0.9770992366412213,0.366412213740458,-9.801861596679688,-0.45010991210937495,-0.0718260498046875,0.8091603053435115,-1.3129770992366412,-0.9618320610687023,-9.981426721191406,1.149216796875,0.105344873046875,-4.137404580152672,1.5419847328244274,-1.633587786259542,0
0.6600029468536377,-9.674968908691406,0.6703764648437499,-1.5346832641601562,-2.50381679389313,0.7480916030534351,-0.32061068702290074,-9.648632690429688,-0.5315127685546874,-0.09337386474609374,-0.4732824427480916,-0.9007633587786259,-0.6412213740458015,-9.603142858886718,1.01514150390625,-0.32561142578124996,-0.7938931297709924,-0.2748091603053435,-0.22900763358778625,0
0.6700022220611572,-9.816226806640625,0.3280056274414062,-1.5562310791015623,-1.816793893129771,1.3587786259541985,0.13740458015267176,-9.727641345214844,-0.25139117431640623,-0.29448680419921874,0.44274809160305345,-0.8549618320610687,-0.8702290076335878,-10.204087475585936,0.2154781494140625,0.03591302490234375,-2.0,-1.0229007633587786,0.732824427480916,0
0.6800045967102051,-9.689334118652344,0.12210428466796874,-1.7908628417968748,-1.7251908396946565,1.2061068702290076,0.0916030534351145,-9.794678991699218,-0.28969840087890625,-0.316034619140625,0.8854961832061069,-0.732824427480916,-0.3816793893129771,-9.911994873046874,0.2346317626953125,-0.5339069702148437,-0.5648854961832062,-2.213740458015267,-0.061068702290076333,0
0.6900019645690918,-9.639055883789062,0.02154781494140625,-1.7286135986328124,-1.099236641221374,1.099236641221374,-0.16793893129770993,-9.832986218261718,-0.26815058593749996,-0.40222587890625,0.9618320610687023,-0.9007633587786259,-0.549618320610687,-9.665392102050781,0.8499415893554687,-0.2609679809570312,2.885496183206107,-2.1374045801526718,-0.6870229007633588,0
0.7000017166137695,-9.651026892089844,-0.06703764648437499,-1.7286135986328124,-0.6717557251908397,1.7099236641221374,-0.3816793893129771,-9.813832604980469,-0.21308394775390624,-0.2561795776367187,0.8854961832061069,-1.0381679389312977,-0.4580152671755725,-9.648632690429688,0.6607996582031249,-0.49799394531249996,2.885496183206107,-0.9923664122137404,-0.3053435114503817,0
0.7100019454956055,-9.782707983398437,0.0383072265625,-1.7549498168945312,0.4732824427480916,1.4961832061068703,-0.3816793893129771,-9.86411083984375,-0.26815058593749996,-0.1867477294921875,0.15267175572519084,-1.7557251908396947,0.22900763358778625,-9.842563024902343,0.5913678100585937,-0.41419688720703124,4.687022900763359,-0.549618320610687,-0.3511450381679389,0
0.720003604888916,-9.821015209960937,0.10295067138671875,-1.7621324218749999,0.8396946564885496,1.2671755725190839,-0.015267175572519083,-9.773131176757811,-0.33518823242187495,-0.09816226806640624,0.04580152671755725,-1.7709923664122138,-0.5190839694656488,-9.689334118652344,0.5746083984375,-0.3280056274414062,3.816793893129771,-0.24427480916030533,-0.48854961832061067,0
0.7300019264221191,-9.840168823242188,0.26336218261718747,-1.6831237670898436,0.549618320610687,0.7633587786259542,-0.0916030534351145,-9.797073193359374,-0.5363011718749999,-0.15322890625,-0.6106870229007634,-1.7404580152671756,-0.42748091603053434,-9.775525378417969,0.7589619262695312,-0.411802685546875,4.183206106870229,0.13740458015267176,-0.7480916030534351,0
0.7400047779083252,-9.789890588378906,0.3806780639648437,-1.7525556152343749,0.6106870229007634,0.6564885496183206,-0.3053435114503817,-9.660603698730467,-0.5386953735351562,-0.0909796630859375,1.3893129770992367,-1.4198473282442747,-0.44274809160305345,-9.65342109375,0.7924807495117187,-0.411802685546875,2.8702290076335877,-0.10687022900763359,-0.5190839694656488,0
0.750002384185791,-9.890447058105469,0.3184288208007812,-1.7836802368164062,0.21374045801526717,-0.061068702290076333,0.12213740458015267,-9.7683427734375,-0.2561795776367187,-0.16759411621093748,0.7480916030534351,-1.1297709923664123,-0.5343511450381679,-9.931148486328125,0.316034619140625,-0.05746083984375,4.99236641221374,-0.4580152671755725,0.07633587786259542,0
0.7600035667419434,-9.87608184814453,0.4644751220703125,-1.9201497314453124,-0.22900763358778625,-1.9083969465648856,-0.1984732824427481,-9.787496386718749,-0.39983167724609375,-0.17956512451171874,0.5954198473282443,-0.8854961832061069,-0.24427480916030533,-10.175357055664062,0.5746083984375,-0.3112462158203125,12.381679389312977,-5.297709923664122,-0.8854961832061069,0
