time,mtr_pos_L,mtr_pos_R,mtr_vel_L,mtr_vel_R,gpio_output
22.79000163078308,1.6,14.100000000000003,-142.53968253968253,206.984126984127,0
22.80000138282776,0.4,16.200000000000003,-124.12698412698414,219.3650793650794,0
22.810001373291016,-0.5,18.6,-95.23809523809523,225.71428571428572,0
22.820003747940063,-1.1,20.900000000000006,-73.01587301587301,227.93650793650798,0
22.830002069473267,-1.6,23.200000000000003,-52.06349206349206,229.52380952380955,0
22.84000325202942,-2.1,25.400000000000002,-46.349206349206355,231.11111111111114,0
22.850001335144043,-2.7,27.9,-63.17460317460318,234.60317460317464,0
22.86000156402588,-3.5,30.200000000000003,-81.26984126984128,235.87301587301587,0
22.870002031326294,-4.4,32.6,-81.90476190476191,230.15873015873018,0
22.88000226020813,-5.1000000000000005,34.49999999999999,-74.28571428571429,215.8730158730159,0
22.89000153541565,-5.600000000000001,36.5,-54.285714285714285,194.2857142857143,0
22.9000027179718,-5.9,38.2,-29.523809523809522,169.84126984126985,0
22.910001039505005,-6.1000000000000005,39.60000000000001,-16.507936507936506,141.26984126984127,0
22.920001745224,-6.2,40.70000000000001,-12.380952380952385,116.82539682539684,0
22.930001258850098,-6.500000000000001,42.3,-23.174603174603178,76.1904761904762,0
22.94000244140625,-6.500000000000001,42.3,-23.174603174603178,76.1904761904762,0
22.95000171661377,-6.800000000000001,42.800000000000004,-22.222222222222225,51.74603174603175,0
22.96004295349121,-6.9,43.1,-10.476190476190474,39.36507936507937,0
22.970179080963135,-7.0,43.5,-9.841269841269842,35.87301587301588,0
22.980003595352173,-7.0,44.2,0.0,31.74603174603175,0
22.990001678466797,-7.0,44.2,0.634920634920635,31.74603174603175,0
23.000001192092896,-7.0,44.400000000000006,0.634920634920635,22.857142857142858,0
23.01000213623047,-6.9,44.5,0.9523809523809527,16.19047619047619,0
23.020002603530884,-6.9,44.7,0.634920634920635,14.92063492063492,0
23.030001878738403,-6.9,44.80000000000001,0.9523809523809527,8.253968253968253,0
23.04014492034912,-6.9,44.900000000000006,1.587301587301587,13.650793650793652,0
23.050001621246338,-6.500000000000001,45.099999999999994,27.93650793650794,15.238095238095243,0
23.06011724472046,-6.500000000000001,45.2,27.93650793650794,12.063492063492063,0
23.070001363754272,-6.0,45.2,50.47619047619048,3.174603174603174,0
23.080002307891846,-5.2,45.2,73.96825396825398,-0.9523809523809527,0
23.090001821517944,-4.3,45.2,84.76190476190477,-0.0,0
23.10000252723694,-3.5,45.2,86.03174603174602,-0.634920634920635,0
23.11000156402588,-2.7,45.2,80.95238095238095,-1.26984126984127,0
23.12008285522461,-2.0,45.099999999999994,68.88888888888889,-2.2222222222222223,0
23.130001306533813,-1.4000000000000004,45.099999999999994,59.047619047619044,-5.714285714285714,0
23.140002489089966,-0.9000000000000001,44.80000000000001,49.52380952380954,-24.44444444444445,0
23.150002479553223,-0.6000000000000001,44.2,36.507936507936506,-52.698412698412696,0
23.160003662109375,-0.30000000000000004,43.300000000000004,25.079365079365076,-86.98412698412699,0
23.17000126838684,-0.2,42.1,14.603174603174605,-120.63492063492063,0
23.180126667022705,-0.2,40.5,-1.587301587301587,-151.74603174603175,0
23.190001010894775,-0.2,38.60000000000001,1.587301587301587,-180.31746031746033,0
23.20000171661377,-0.2,36.6,-1.26984126984127,-208.25396825396825,0
23.210001230239868,-0.2,34.0,0.9523809523809527,-239.047619047619,0
23.22007179260254,-0.2,31.400000000000002,0.0,-266.66666666666663,0
